# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=249, J=124, F=POINT
2.1167833433 28.1744303480 495.5271788540 21.6274567116 1.1090327372 496.0001631254
1.7605429366 28.1744303480 496.2456035869 21.5230739583 0.8924293039 496.7129334153
1.4043025300 28.1744303480 496.8931188262 21.4547034171 0.8535905170 497.3568180415
1.0480621234 28.1744303480 497.4849231408 21.4275223403 0.8941574277 497.9469720598
0.6918217167 28.1744303480 498.0551155739 21.4111654310 0.9298504619 498.5159985160
0.3355813101 28.1744303480 498.5301111670 21.4222329770 0.9131381384 498.9909995453
-0.0206590965 28.1744303480 498.8275124507 21.4615073919 0.8258445607 499.2896609149
-0.3768995032 28.1744303480 498.9341062148 21.5791619651 0.7324757298 499.4010803915
-0.7331399098 28.1744303480 498.8752524420 21.8007613017 0.6466592941 499.3517886827
-1.0893803164 28.1744303480 498.6952709838 22.1153471860 0.6061904127 499.1857663731
-1.4456207231 28.1744303480 498.4604912379 22.4544573370 0.5867731315 498.9663398288
-1.8018611297 28.1744303480 498.2694707530 22.7814418018 0.4873218087 498.7902335227
-2.1581015363 28.1744303480 498.1885348826 23.0679290837 0.2522655030 498.7223769579
-2.5143419430 28.1744303480 498.1821496065 23.2961720996 -0.1452593869 498.7265652853
-2.8705823496 28.1744303480 498.2393311491 23.5274977267 -0.5837548617 498.7948626669
-3.2268227562 28.1744303480 498.4160623535 23.8205856100 -0.9144652053 498.9857991540
-3.5830631629 28.1744303480 498.7325361359 24.1389010314 -1.0936269607 499.3175594383
-3.9393035695 28.1744303480 499.2013623155 24.4052922745 -1.0949704964 499.7987768983
-4.2955439761 28.1744303480 499.7208144303 24.5765025922 -0.9892814787 500.3257694067
-4.6517843828 28.1744303480 500.1650441357 24.6520784869 -0.8748958495 500.7729643179
-5.0080247894 28.1744303480 500.4564654070 24.6412036213 -0.8460007891 501.0634474804
-5.3642651960 28.1744303480 500.5766321789 24.5587574130 -0.9297748587 501.1795703443
-5.7205056027 28.1744303480 500.5197409962 24.4405691997 -1.0608162022 501.1172296786
-6.0767460093 28.1744303480 500.2551969417 24.2969565514 -1.1127110168 500.8461263608
-6.4329864159 28.1744303480 499.8068515359 24.0793812702 -1.0120002171 500.3875793712
-6.7892268226 28.1744303480 499.2778206570 23.7457548646 -0.7500076394 499.8427408551
-7.1454672292 28.1744303480 498.7363806631 23.2962637321 -0.4312855789 499.2803614284
-7.5017076358 28.1744303480 498.2036116543 22.7841880460 -0.1945555573 498.7243685064
-7.8579480425 28.1744303480 497.7181678092 22.2621552055 -0.0230461216 498.2157952663
-8.2141884491 28.1744303480 497.3160532506 21.7880639807 0.1405516492 497.7931260148
-8.5704288557 28.1744303480 496.9832214723 21.3836875391 0.2756028664 497.4431228539
-8.9266692623 28.1744303480 496.6700310613 21.0583640966 0.3165058241 497.1163592448
-9.2829096690 28.1744303480 496.3838887201 20.8048492495 0.2675531528 496.8197644195
-9.6391500756 28.1744303480 496.1784006587 20.5798453752 0.1696638794 496.6050383370
-9.9953904822 28.1744303480 496.0766060424 20.4319708189 -0.0076685683 496.4971949094
-10.3516308889 28.1744303480 496.0416387670 20.3845018544 -0.2481583961 496.4603678936
-10.7078712955 28.1744303480 495.9403361853 20.3907761705 -0.5182167996 496.3596169685
-11.0641117021 28.1744303480 495.7734965777 20.4788062333 -0.7206352130 496.1967963709
-11.4203521088 28.1744303480 495.5048746525 20.6010271841 -0.7962547042 495.9335813866
-11.7765925154 28.1744303480 495.1434180413 20.7302590193 -0.8534918671 495.5779217409
-12.1328329220 28.1744303480 494.7483155158 20.8470633386 -1.0685058145 495.1884868010
-12.4890733287 28.1744303480 494.3622155543 20.9963488201 -1.4583311102 494.8100378541
-12.8453137353 28.1744303480 493.9437097437 21.1533333226 -1.9064026166 494.4001277073
-13.2015541419 28.1744303480 493.4095846797 21.2891632553 -2.3791658965 493.8743839847
-13.5577945486 28.1744303480 492.7481750420 21.3838111908 -2.8320790479 493.2200848100
-13.9140349552 28.1744303480 491.9552961370 21.3909210102 -3.1502729708 492.4302073580
-14.2702753618 28.1744303480 491.0014603375 21.3419487574 -3.2008719063 491.4754911603
-14.6265157685 28.1744303480 489.9933179289 21.2524271403 -3.1477433719 490.4640920217
-14.9827561751 28.1744303480 489.1607647753 21.1217627627 -3.3116750510 489.6277666242
-15.3389965817 28.1744303480 488.6300169050 20.9746011977 -3.8285547923 489.0949653675
-15.6952369884 28.1744303480 488.3343080770 20.8111667464 -4.7489776800 488.8006279614
-16.0514773950 28.1744303480 488.2372247085 20.6738191408 -5.9721758023 488.7112248278
-16.4077178016 28.1744303480 488.3300257805 20.5635357174 -7.4317675679 488.8192961097
-16.7639582083 28.1744303480 488.6112495335 20.4578746338 -9.0343852320 489.1227840959
-17.1201986149 28.1744303480 489.1622901874 20.3526579260 -10.5826178832 489.6998760744
-17.4764390215 28.1744303480 489.9257322852 20.2293965387 -11.9407966765 490.4885669053
-17.8326794282 28.1744303480 490.8691016840 20.1034219658 -13.0094243255 491.4528132833
-18.1889198348 28.1744303480 491.9721974927 20.0218391503 -13.6662340103 492.5690642953
-18.5451602414 28.1744303480 493.2381287516 19.9613595485 -13.7697111618 493.8338915819
-18.9014006481 28.1744303480 494.5775680956 19.8800132599 -13.1698708057 495.1521294386
-19.2576410547 28.1744303480 495.8071459773 19.8394291115 -11.7904894489 496.3439780949
-19.6138814613 28.1744303480 496.6537370024 19.8437923437 -9.7201557527 497.1450412112
-19.9701218680 28.1744303480 497.0413632986 19.8241105850 -7.3918469136 497.4914588121
-20.3263622746 28.1744303480 497.0538232393 19.7884007728 -5.3168540646 497.4759822736
-20.6826026812 28.1744303480 496.8938942626 19.7411263053 -3.7881250514 497.3003158199
-21.0388430879 28.1744303480 496.7645956403 19.6644109393 -2.8666458012 497.1619154737
-21.3950834945 28.1744303480 496.7950161595 19.5621777264 -2.4979232111 497.1862895321
-21.7513239011 28.1744303480 496.9775143044 19.4706626022 -2.5440019017 497.3652866576
-22.1075643077 28.1744303480 497.2141102554 19.3954354572 -2.8329767703 497.6003216549
-22.4638047144 28.1744303480 497.4208570278 19.2990549885 -3.2050306350 497.8054185634
-22.8200451210 28.1744303480 497.6552172387 19.1457014970 -3.6213965224 498.0365324386
-23.1762855276 28.1744303480 497.9098774379 18.9395622111 -4.0657703623 498.2865476366
-23.5325259343 28.1744303480 498.1750728422 18.6929355215 -4.5073036672 498.5460307997
-23.8887663409 28.1744303480 498.4377495091 18.4211425368 -4.7745837104 498.8008874067
-24.2450067475 28.1744303480 498.6147646826 18.1272581147 -4.6870215415 498.9661804343
-24.6012471542 28.1744303480 498.5558073308 17.8146059346 -4.0952194622 498.8907936917
-24.9574875608 28.1744303480 498.2928137088 17.4844974130 -3.1570965901 498.6094695275
-25.3137279674 28.1744303480 498.0698985281 17.1683779210 -2.2232921364 498.3706653166
-25.6699683741 28.1744303480 498.0147189647 16.8848521386 -1.6458944541 498.3035896979
-26.0262087807 28.1744303480 498.0441260341 16.6968685141 -1.5198550143 498.3262454001
-26.3824491873 28.1744303480 498.0709859572 16.6259640243 -1.7001003904 498.3513018680
-26.7386895940 28.1744303480 498.1311398846 16.5840390495 -1.9181305510 498.4108165948
-27.0949300006 28.1744303480 498.1677806726 16.5098279911 -2.0538479500 498.4455139852
-27.4511704072 28.1744303480 498.1552410204 16.3999226842 -2.0708046741 498.4294231405
-27.8074108139 28.1744303480 498.0994782306 16.2487197119 -2.0142629292 498.3685065903
-28.1636512205 28.1744303480 498.0470672220 16.1013854981 -1.9811996217 498.3112089200
-28.5198916271 28.1744303480 498.0037183892 15.9466496036 -1.9766379294 498.2628887049
-28.8761320338 28.1744303480 497.9331079672 15.7720738347 -1.9154879191 498.1865187025
-29.2323724404 28.1744303480 497.8551712665 15.5900665941 -1.8072365085 498.1024872825
-29.5886128470 28.1744303480 497.8017932043 15.4696146091 -1.6858384982 498.0449541407
-29.9448532537 28.1744303480 497.7978095218 15.3679048174 -1.6311159062 498.0376413508
-30.3010936603 28.1744303480 497.8724192525 15.2689771606 -1.6661650177 498.1092888331
-30.6573340669 28.1744303480 497.9521693880 15.1908551034 -1.7911079822 498.1870463438
-31.0135744736 28.1744303480 498.0625358904 15.0974437464 -1.9576363943 498.2951482861
-31.3698148802 28.1744303480 498.2059775107 14.9542291270 -2.1923349583 498.4351826755
-31.7260552868 28.1744303480 498.4135317658 14.8315141214 -2.4539031916 498.6401950297
