# Tymkiw, N. J., “Measurements in a Compresssible Planar Shear Layer with a Thermal Gradient", M.S. Thesis, 2020.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "(y-y0)/b", "(U-U2)/dU", "V/dU", "W/dU", "<u'^2>/dU^2", "<v'^2>/dU^2", "<w'^2>/dU^2", "<u'v'>/dU^2", "<u'^3>/dU^3", "<u'v'^2>/dU^3", "<u'w'^2>/dU^3", "<v'u'^2>/dU^3", "<v'^3>/dU^3", "<v'w'^2>/dU^3", "<u'^4>/dU^4", "<v'^4>/dU^4", "<w'^4>/dU^4"
ZONE T="Frame 0", I=1, J=247, F=POINT
2.1678081582 1.0068768894 0.0119097307 -0.0086667192 0.0004716970 0.0001882972 0.0002513906 0.0001193131 -0.0000028265 -0.0000025808 -0.0000007983 -0.0000029332 -0.0000016353 -0.0000011019 0.0000006234 0.0000001799 0.0000002177
2.1431145301 1.0071402187 0.0119510603 -0.0091125490 0.0004489978 0.0001926731 0.0002468547 0.0001133062 -0.0000025529 -0.0000027432 -0.0000009755 -0.0000028613 -0.0000020745 -0.0000011543 0.0000005705 0.0000002052 0.0000002085
2.1184209020 1.0074320806 0.0119199747 -0.0093930588 0.0004269154 0.0001971838 0.0002447215 0.0001092066 -0.0000023042 -0.0000028968 -0.0000011165 -0.0000028189 -0.0000024270 -0.0000011700 0.0000005264 0.0000002265 0.0000002117
2.0937272739 1.0076485138 0.0118378711 -0.0096018731 0.0004095128 0.0001996166 0.0002451996 0.0001067124 -0.0000020769 -0.0000029682 -0.0000010338 -0.0000028243 -0.0000026907 -0.0000009610 0.0000005030 0.0000002421 0.0000002086
2.0690336458 1.0078026264 0.0117144493 -0.0099199519 0.0003933041 0.0002014466 0.0002467819 0.0001031728 -0.0000018139 -0.0000030958 -0.0000009230 -0.0000028095 -0.0000031730 -0.0000008499 0.0000004807 0.0000002596 0.0000002126
2.0443400177 1.0079820164 0.0115557583 -0.0102611932 0.0003749481 0.0002050406 0.0002471416 0.0000998574 -0.0000015579 -0.0000032277 -0.0000010386 -0.0000027455 -0.0000037447 -0.0000010625 0.0000004495 0.0000002898 0.0000002288
2.0196463896 1.0081396823 0.0113884174 -0.0105380506 0.0003553191 0.0002107373 0.0002453350 0.0000956072 -0.0000012749 -0.0000033298 -0.0000010612 -0.0000026114 -0.0000043481 -0.0000012047 0.0000004082 0.0000003309 0.0000002471
1.9949527615 1.0082880217 0.0111874993 -0.0106873457 0.0003378615 0.0002158963 0.0002440951 0.0000899867 -0.0000009877 -0.0000033670 -0.0000009116 -0.0000024330 -0.0000049244 -0.0000009882 0.0000003694 0.0000003782 0.0000002223
1.9702591334 1.0084133034 0.0109891769 -0.0108347969 0.0003257807 0.0002170411 0.0002558547 0.0000842603 -0.0000021042 -0.0000033467 -0.0000049699 -0.0000021787 -0.0000054186 -0.0000078381 0.0000008456 0.0000004110 0.0000042699
1.9455655053 1.0086213400 0.0107757049 -0.0109951466 0.0003094415 0.0002196827 0.0002539231 0.0000794330 -0.0000017078 -0.0000033346 -0.0000050574 -0.0000018148 -0.0000058927 -0.0000083430 0.0000007761 0.0000004441 0.0000047046
1.9208718772 1.0089072182 0.0105245301 -0.0111787659 0.0002910251 0.0002262258 0.0002385852 0.0000768221 -0.0000001646 -0.0000032700 -0.0000008388 -0.0000017376 -0.0000063683 -0.0000009659 0.0000002795 0.0000005093 0.0000002149
1.8961782491 1.0091112627 0.0101937620 -0.0115299671 0.0002787269 0.0002315392 0.0002402458 0.0000736290 -0.0000000571 -0.0000032990 -0.0000009230 -0.0000015149 -0.0000069862 -0.0000012182 0.0000002597 0.0000005509 0.0000002462
1.8714846210 1.0092393345 0.0097953559 -0.0119648343 0.0002683569 0.0002422055 0.0002435955 0.0000717295 0.0000001244 -0.0000028900 -0.0000007608 -0.0000012428 -0.0000057451 -0.0000012493 0.0000002484 0.0000011745 0.0000002474
1.8467909929 1.0093602468 0.0093231427 -0.0123222006 0.0002624722 0.0002477398 0.0002604569 0.0000652777 -0.0000001677 -0.0000038869 -0.0000028068 -0.0000006845 -0.0000066844 0.0000034840 0.0000003640 0.0000009707 0.0000028995
1.8220973648 1.0094827472 0.0088604055 -0.0125666192 0.0002558811 0.0002477004 0.0002728181 0.0000633474 -0.0000007148 -0.0000032960 -0.0000055205 -0.0000007071 -0.0000081877 0.0000088279 0.0000004692 0.0000007144 0.0000058526
1.7974037367 1.0096156973 0.0084058823 -0.0127805432 0.0002468877 0.0002491661 0.0002689733 0.0000608999 -0.0000006374 -0.0000030378 -0.0000051593 -0.0000008559 -0.0000085618 0.0000080463 0.0000004233 0.0000007236 0.0000058854
1.7727101086 1.0097228785 0.0079038969 -0.0130918394 0.0002387553 0.0002519978 0.0002590620 0.0000565801 -0.0000007527 -0.0000028020 -0.0000041943 -0.0000007359 -0.0000088862 0.0000040524 0.0000004339 0.0000007351 0.0000039343
1.7480164805 1.0098638917 0.0073238102 -0.0134628322 0.0002276045 0.0002554088 0.0002413041 0.0000539027 0.0000000323 -0.0000025110 -0.0000008780 -0.0000007742 -0.0000090624 -0.0000017923 0.0000001694 0.0000007464 0.0000002313
1.7233228524 1.0100604960 0.0066388860 -0.0137174649 0.0002222724 0.0002616853 0.0002439699 0.0000507010 -0.0000000093 -0.0000024036 -0.0000010587 -0.0000006370 -0.0000086029 -0.0000020435 0.0000001664 0.0000008541 0.0000003569
1.6986292243 1.0102942751 0.0057668018 -0.0138139735 0.0002181131 0.0002670015 0.0002472442 0.0000490044 -0.0000001086 -0.0000021468 -0.0000011486 -0.0000005845 -0.0000093029 -0.0000021626 0.0000001660 0.0000008107 0.0000003661
1.6739355962 1.0105419607 0.0048136638 -0.0137588798 0.0002187065 0.0002764345 0.0002636623 0.0000461216 -0.0000010290 -0.0000019833 -0.0000035872 -0.0000004151 -0.0000094133 -0.0000059008 0.0000004944 0.0000008475 0.0000028153
1.6492419681 1.0107552002 0.0038291432 -0.0137566443 0.0002110197 0.0002864352 0.0002628585 0.0000425760 -0.0000002553 -0.0000018706 -0.0000010728 -0.0000003308 -0.0000093982 -0.0000013948 0.0000001605 0.0000008805 0.0000003820
1.6245483400 1.0108998721 0.0028478305 -0.0139102882 0.0002121129 0.0002931854 0.0002879291 0.0000404345 -0.0000021443 -0.0000014993 -0.0000058461 -0.0000003490 -0.0000096288 -0.0000086449 0.0000007888 0.0000008598 0.0000050435
